0.4993981255425347,0.8308611128065322
0.47870336461950236,0.8301957307038483
0.45808953179253475,0.8282506306966146
0.4376374986436632,0.8250217720314308
0.41742864538122104,0.8205147919831453
0.3975436740451389,0.8147443135579427
0.37806176079644094,0.8077325326425058
0.3590599342628762,0.7995080312093099
0.3406121713143808,0.7901063000714337
0.32278956660517943,0.7795675065782335
0.305660163031684,0.7679358023184317
0.2892890082465278,0.7552590264214409
0.27373804163049764,0.7415885925292969
0.2590667159469039,0.7269781042028356
0.2453314322012442,0.7114842732747395
0.23258655689380792,0.6951662134241174
0.2208829526548033,0.678085779260706
0.2102695606372974,0.660307538067853
0.2007904052734375,0.6418994762279369
0.19248561152705435,0.6229326318811488
0.18539151792173036,0.603480558042173
0.1795367770724826,0.5836201985677083
0.17494455973307288,0.5634305600766782
0.17162955955222803,0.542992259837963
0.16959850169994217,0.5223865650318287
0.16884799533420136,0.5016947993525752
0.16937046757450813,0.4809959129050926
0.17117224799262154,0.4603690253363715
0.17425763165509256,0.4398948386863426
0.17862215395326964,0.4196547331633391
0.18425213849103006,0.3997296368634259
0.19112644901982057,0.38019872594762727
0.1992168850368924,0.3611395376699942
0.20848874692563657,0.3426262184425637
0.21890236183449074,0.324730145489728
0.23041427047164353,0.3075199833622685
0.2429765489366319,0.2910608927408854
0.2565384476273148,0.2754151520905671
0.2710465607819734,0.2606424967447917
0.28644448739510997,0.24679977982132528
0.30267345287181713,0.23394148084852429
0.3196719699435764,0.22211925365306717
0.3373755560980902,0.21138175681785298
0.35571673357928246,0.20177346688729747
0.37462474681712965,0.19333569561993635
0.3940264666521991,0.18610478153935184
0.4138450905128762,0.18011056405526615
0.4340019508644387,0.17537621392144098
0.4544165152090567,0.17191812020761
0.47500729031032984,0.16974346019603592
0.49569346110026047,0.1688499733253762
0.5163955688476562,0.16923025625723376
0.5370344091344763,0.1708883780020255
0.5575297602900753,0.17383021601924187
0.5777999877929687,0.17805232295283568
0.5977643330891926,0.18354192663122104
0.6173431961624711,0.19027822989004628
0.6364589267306857,0.19823444507740162
0.6550370392975984,0.20737587257667822
0.6730052806712963,0.21766430890118638
0.6902953253851997,0.22905556007667827
0.7068416736744068,0.24150277596932868
0.7225814254195602,0.25495543303313084
0.7374547887731482,0.2693604080765336
0.7514041194209347,0.2846618087203414
0.7643748671920212,0.30080102991174773
0.7763153500027127,0.3177166408962674
0.7871766408284505,0.33534455475983793
0.796913500185366,0.3536175763165509
0.8054835425482856,0.372466136791088
0.8128513477466724,0.3918161462854456
0.8189850136085792,0.41159210205078123
0.8238609596535011,0.4317150539822049
0.8274622881854022,0.45210480866608793
0.8297807198983651,0.4726798163519965
0.8308172861735026,0.4933593184859665
0.8305792349356192,0.51406329119647
0.8290643056233724,0.5347131799768519
0.8262659143518518,0.5552285936143664
0.8221867314091436,0.5755280671296297
0.8168379183168765,0.5955306159125434
0.8102394386574074,0.6151564421477141
0.8024182778817636,0.6343276694968895
0.7934072565149378,0.6529694733796296
0.7832450442843967,0.6710095158329716
0.7719747048837167,0.6883786519368489
0.7596429612901476,0.7050112971553095
0.7463000262225116,0.7208442122847946
0.7319988957157841,0.7358170685944734
0.7167946992097077,0.7498723913122107
0.7007461265281394,0.7629550227412472
0.6839140432852286,0.7750130971272786
0.6663625929090712,0.7859970375343606
0.6481579533329717,0.7958612088803891
0.6293701737015336,0.8045635505958839
0.6100722418891059,0.8120669329607928
0.5903399714717159,0.8183399341724538
0.5702516061288339,0.8233567131890192
0.5498876501012732,0.8271008385552301
0.5293291445131655,0.8295620671025029
0.5086573848017939,0.8307407520435475
